"locus_tag","gene_name","function","logFC","logCPM","PValue","q.value","UniprotID"
"ABUW_1380","ABUW_1380","nitroreductase",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_000132180.1"
"ABUW_1391","ABUW_1391","nuclease",-3.08358219835925,2.12013854788729,0.52782858084154,1,"WP_001023979.1"
"ABUW_1392","ABUW_1392","bacteriophage lambda-Bet",-2.19113267808259,1.917990603871,0.999999999999975,1,"no data"
"ABUW_1393","ABUW_1393","hypothetical protein",1.80413056825361,2.28011115966045,0.66314498529846,1,"WP_000043905.1"
"ABUW_1400","ABUW_1400","beta-ribbon domain peptidase S24/S26A/S26B/S26C",0.467667882912364,2.05505742453302,1,1,"WP_000096815.1"
"ABUW_1403","ABUW_1403","hypothetical protein",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000090108.1"
"ABUW_1407","ABUW_1407","hypothetical protein",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_001223091.1"
"ABUW_1408","ABUW_1408","hypothetical protein",-3.91971673451903,2.36051223101566,0.137264311095636,0.859633558125512,"WP_001261846.1"
"ABUW_1409","ABUW_1409","hypothetical protein",-2.66780777368951,2.02401134271864,0.500635399121533,1,"WP_000826376.1"
"ABUW_1420","ABUW_1420","hypothetical protein",-2.66634068692184,1.99993980282557,0.500635399121533,1,"WP_001293191.1"
"ABUW_1421","ABUW_1421","hypothetical protein",-3.97175065049356,2.3939331652528,0.234184867932536,1,"WP_000611266.1"
"ABUW_1423","ABUW_1423","hypothetical protein",-2.19078776384674,1.91307375918052,0.999999999999975,1,"WP_001262752.1"
"ABUW_1426","ABUW_1426","hypothetical protein",-3.02409569181363,2.09271809116162,0.500635399121533,1,"WP_001250300.1"
"ABUW_1429","ABUW_1429","hypothetical protein",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_001222473.1"
"ABUW_1430","ABUW_1430","lysozyme-like domain-containing protein",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_000073511.1"
"ABUW_1433","ABUW_1433","hypothetical protein",-4.26802848944888,2.51543320199735,0.102296574060789,0.828315723780051,"WP_000662735.1"
"ABUW_1434","ABUW_1434","hypothetical protein",-1.4775908781485,1.83808860474376,0.999999999999975,1,"no data"
"ABUW_1436","ABUW_1436","hypothetical protein",-3.30969164475065,2.16427618138815,0.250953098682292,1,"no data"
"ABUW_1451","ABUW_1451","GatB/Yqey domain protein",-7.93931415585446,4.97932426042247,2.55623588606608e-06,0.000855305454822278,"WP_000209410.1"
"ABUW_1452","rpsU","ribosomal protein S21",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_001136722.1"
"ABUW_1454","ABUW_1454","hypothetical protein",-2.19113267808259,1.917990603871,0.999999999999975,1,"WP_000744443.1"
"ABUW_1456","ABUW_1456","patatin family phospholipase",-1.47650815239268,1.8197112660932,1,1,"WP_000461855.1"
"ABUW_1459","ABUW_1459","",-3.02302114057013,2.07668969307027,0.500635399121533,1,"no data"
"ABUW_1460","ABUW_1460","",-4.47775165816752,2.60455801119683,0.0606837851404167,0.692701831106436,"no data"
"ABUW_1472","ABUW_1472","hypothetical protein",-2.19113267808259,1.917990603871,0.999999999999975,1,"WP_001102885.1"
"ABUW_1476","ABUW_1476","alpha/beta hydrolase fold protein",-2.19113267808259,1.917990603871,0.999999999999975,1,"WP_000054924.1"
"ABUW_1477","gltS","sodium/glutamate symporter",-1.47650815239268,1.8197112660932,1,1,"WP_000397471.1"
"ABUW_1479","ABUW_1479","transcriptional regulator, LysR family",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_000566327.1"
"ABUW_1484","ABUW_1484","transcriptional regulator, GntR family",-2.19152274689086,1.92567911061611,0.999999999999975,1,"WP_000572518.1"
"ABUW_1485","ABUW_1485","hypothetical protein",-1.47650815239268,1.8197112660932,1,1,"WP_000637306.1"
"ABUW_1486","ABUW_1486","transcriptional regulator, TetR family protein",-2.19044293082581,1.90814917360387,0.999999999999975,1,"WP_000590096.1"
"ABUW_1494","ABUW_1494","hypothetical protein",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_000997611.1"
"ABUW_1496","proP","proline/betaine transporter",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_001260521.1"
"ABUW_1503","ABUW_1503","hypothetical protein",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_000791369.1"
"ABUW_1507","ABUW_1507","two-component heavy metal sensor histidine kinase",-2.19078776384674,1.91307375918052,0.999999999999975,1,"WP_001009549.1"
"ABUW_1511","ABUW_1511","hypothetical protein",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000925860.1"
"ABUW_1512","cfa","cyclopropane-fatty-acyl-phospholipid synthase",-1.47685408929757,1.82489007978551,0.999999999999975,1,"no data"
"ABUW_1515","ABUW_1515","two-component system response regulator protein",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_000526534.1"
"ABUW_1524","ABUW_1524","transcriptional regulator, TetR family",-2.19078776384674,1.91307375918052,0.999999999999975,1,"WP_001151697.1"
"ABUW_1527","gloB","hydroxyacylglutathione hydrolase",-2.19044293082581,1.90814917360387,0.999999999999975,1,"WP_001270556.1"
"ABUW_1534","ABUW_1534","hypothetical protein",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_001003277.1"
"ABUW_1540","ABUW_1540","hypothetical protein",-1.47650815239268,1.8197112660932,1,1,"WP_001295009.1"
"ABUW_1544","alr","alanine racemase",-1.47650815239268,1.8197112660932,1,1,"WP_001248173.1;WP_001137881.1"
"ABUW_1562","ABUW_1562","luciferase family monooxygenase",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_001257199.1"
"ABUW_1564","ABUW_1564","hypothetical protein",-2.19078776384674,1.91307375918052,0.999999999999975,1,"WP_000772607.1"
"ABUW_1571","ABUW_1571","transcriptional regulator, AraC family",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_000261463.1"
"ABUW_1576","ABUW_1576","molybdopterin biosynthesis protein",4.02163878556077,1.96331491148822,0.386848169332243,1,"WP_000137900.1"
"ABUW_1577","ABUW_1577","ABC-1 domain protein",-1.47650815239268,1.8197112660932,1,1,"WP_000739363.1"
"ABUW_1581","kdpA","K+-transporting ATPase, A subunit",-2.24495064103991,1.94313126407536,1,1,"WP_000891202.1"
"ABUW_1583","kdpC","K+-transporting ATPase, C subunit",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000860728.1"
"ABUW_1589","ABUW_1589","major facilitator superfamily MFS_1",-1.47650815239268,1.8197112660932,1,1,"WP_000977596.1"
"ABUW_1594","ABUW_1594","hypothetical protein",-1.47650815239268,1.8197112660932,1,1,"WP_000920881.1"
"ABUW_1596","ABUW_1596","MFS superfamily permease",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_002014361.1"
"ABUW_1614","ppiB","peptidyl-prolyl cis-trans isomerase, cyclophilin type",-2.19113267808259,1.917990603871,0.999999999999975,1,"no data"
"ABUW_1618","eutC","ethanolamine ammonia-lyase, light chain",1.17383997761887,1.9827533733948,1,1,"WP_000774022.1"
"ABUW_1621","ald1","aldehyde dehydrogenase",-2.24437886721412,1.94313126407536,0.999999999999995,1,"no data"
"ABUW_1630","pepN","peptidase M1, alanyl aminopeptidase",-3.47643860570572,2.21290150679109,0.312546803538446,1,"WP_001017234.1"
"ABUW_1640","ABUW_1640","hypothetical protein",-1.47685408929757,1.82489007978551,0.999999999999975,1,"no data"
"ABUW_1646","ABUW_1646","TonB-dependent siderophore receptor",-2.19113267808259,1.917990603871,0.999999999999975,1,"WP_000527015.1"
"ABUW_1660","ABUW_1660","ABC transporter, ATP-binding protein",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000193596.1"
"ABUW_1661","ABUW_1661","universal stress protein family",-2.19044293082581,1.90814917360387,0.999999999999975,1,"WP_001109442.1"
"ABUW_1668","ABUW_1668","benzoate transporter",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_001169538.1"
"ABUW_1669","ABUW_1669","leucine-responsive transcriptional regulator, AsnC family",-4.22880870626402,4.15689449300852,0.00133092682436557,0.0674336257678557,"WP_000344223.1"
"ABUW_1674","ABUW_1674","acetyl-CoA acyltransferase",-4.32820654191359,5.17917958827772,0.00235764468288942,0.089590497949798,"WP_000047940.1"
"ABUW_1675","ABUW_1675","short-chain dehydrogenase/reductase",-2.19152274689086,1.92567911061611,0.999999999999975,1,"WP_000132115.1"
"ABUW_1677","ABUW_1677","beta-lactamase",-0.0812427288313953,2.44568495463832,1,1,"WP_000588779.1"
"ABUW_1682","plc1","phospholipase C, phosphocholine-specific",-2.66599686960331,1.99525067589503,0.999999999999975,1,"no data"
"ABUW_1699","umuC","DNA repair protein UmuC",-1.47650815239268,1.8197112660932,1,1,"no data"
"ABUW_1701","ABUW_1701","putative nitrate transport protein",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000039924.1"
"ABUW_1706","nasA","molybdopterin oxidoreductase",0.0718398747388725,2.44004420441796,1,1,"no data"
"ABUW_1712","moaCB","molybdenum cofactor biosynthesis protein C",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_000799986.1"
"ABUW_1713","ABUW_1713","molybdopterin biosynthesis protein",-2.19113267808259,1.917990603871,0.999999999999975,1,"WP_000012073.1"
"ABUW_1722","fumC","fumarate hydratase, class II",-1.47650815239268,1.8197112660932,1,1,"WP_001194768.1"
"ABUW_1728","ispF","2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000226512.1"
"ABUW_1731","ABUW_1731","transcriptional regulator, TetR family",-1.4775908781485,1.83808860474376,0.999999999999975,1,"no data"
"ABUW_1734","ABUW_1734","hypothetical protein",-3.30934975130337,2.16000123726249,0.250953098682292,1,"no data"
"ABUW_1748","recA","DNA strand exchange and recombination protein RecA",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000344169.1"
"ABUW_1749","hslR","heat shock protein 15",-2.19078776384674,1.91307375918052,0.999999999999975,1,"no data"
"ABUW_1757","ABUW_1757","proline-specific permease ProY",-1.47650815239268,1.8197112660932,1,1,"WP_000093775.1"
"ABUW_1772","fruB","multiphosphoryl transfer protein",-4.30062790217033,4.88230339538893,8.71097224329262e-05,0.0101851367767729,"no data"
"ABUW_1777","brnQ","branched-chain amino acid transport system II carrier protein",-2.24391735824722,1.94313126407536,0.999999999999997,1,"WP_001186685.1"
"ABUW_1784","ABUW_1784","hypothetical protein",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_012300584.1"
"ABUW_1786","ABUW_1786","hypothetical protein",-1.47650815239268,1.8197112660932,1,1,"WP_000616034.1"
"ABUW_1791","ABUW_1791","hypothetical protein",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000175346.1"
"ABUW_1794","cydB","cytochrome D ubiquinol oxidase, subunit II",-1.47650815239268,1.8197112660932,1,1,"WP_000575152.1;WP_000566431.1"
"ABUW_1795","cydA","cytochrome D ubiquinol oxidase subunit I",-1.47650815239268,1.8197112660932,1,1,"no data"
"ABUW_1796","ABUW_1796","hypothetical protein",-3.00051498939824,2.08563562414824,0.580786500138562,1,"WP_000053889.1"
"ABUW_1800","ABUW_1800","ferrichrome-iron receptor",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000831236.1"
"ABUW_1802","ABUW_1802","peptidase M16 domain protein",-5.12914554527439,2.93911489938462,0.0453779228823058,0.608574471967827,"WP_000215290.1"
"ABUW_1809","ABUW_1809","hypothetical protein",-2.79818008107392,2.04062523117975,0.57841704283779,1,"WP_000886877.1"
"ABUW_1814","clpA","ATP-dependent Clp protease ATP-binding subunit",-1.47650815239268,1.8197112660932,1,1,"WP_000952702.1"
"ABUW_1821","ABUW_1821","hypothetical protein",-4.08597775947871,2.43448473716787,0.150074255170699,0.864063893407055,"WP_000266302.1"
"ABUW_1823","ABUW_1823","hypothetical protein",-1.47650815239268,1.8197112660932,1,1,"WP_000844943.1"
"ABUW_1836","pcaK1","4-hydroxybenzoate transporter",-1.47650815239268,1.8197112660932,1,1,"no data"
"ABUW_1843","quiA","quinate/shikimate dehydrogenase",-3.31876158499787,2.17280583618336,0.292245099754056,1,"no data"
"ABUW_1850","ABUW_1850","acyl-CoA dehydrogenase domain protein",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_000462461.1"
"ABUW_1855","ABUW_1855","general substrate transporter:Major facilitator superfamily",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_001076622.1"
"ABUW_1858","ABUW_1858","acyl-CoA dehydrogenase",-2.19078776384674,1.91307375918052,0.999999999999975,1,"WP_085920623.1"
"ABUW_1859","ABUW_1859","hypothetical protein",-1.47650815239268,1.8197112660932,1,1,"WP_000387550.1"
"ABUW_1861","ABUW_1861","ring hydroxylating dioxygenase, Rieske",-1.47650815239268,1.8197112660932,1,1,"WP_001084464.1"
"ABUW_1862","ABUW_1862","aromatic-ring-hydroxylating dioxygenase beta subunit",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_001056937.1"
"ABUW_1867","tynA","copper amine oxidase",-1.47650815239268,1.8197112660932,1,1,"WP_001990995.1"
"ABUW_1869","feaB","phenylacetaldehyde dehydrogenase",-2.19044293082581,1.90814917360387,0.999999999999975,1,"no data"
"ABUW_1871","pcaD2","3-oxoadipate enol-lactonase",-1.47685408929757,1.82489007978551,0.999999999999975,1,"no data"
"ABUW_1873","pcaJ2","3-oxoadipate CoA-transferase subunit B",-3.3105161604048,2.17109170238392,0.257014968944225,1,"no data"
"ABUW_1875","catA","catechol 1,2-dioxygenase",-1.47650815239268,1.8197112660932,1,1,"WP_001081618.1"
"ABUW_1877","catB","muconate cycloisomerase",-1.47650815239268,1.8197112660932,1,1,"no data"
"ABUW_1881","ABUW_1881","dihydroxy-acid dehydratase",-2.60460122837601,1.99055417797053,0.551055597418618,1,"WP_001060819.1"
"ABUW_1882","ABUW_1882","pseudogene",-2.66780777368951,2.02401134271864,0.500635399121533,1,"no data"
"ABUW_1884","ABUW_1884","NADP-dependent fatty aldehyde dehydrogenase",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000234429.1"
"ABUW_1887","ABUW_1887","oxidoreductase FMN-binding",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000862283.1"
"ABUW_1888","ABUW_1888","saccharopine dehydrogenase",-2.66780777368951,2.02401134271864,0.500635399121533,1,"WP_000180179.1"
"ABUW_1892","ABUW_1892","NADH dehydrogenase fad-containing subunit",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000044133.1"
"ABUW_1893","ABUW_1893","transcriptional regulator, BadM/Rrf2 family",-1.70089887591539,3.90803396932637,0.087112768555267,0.769833768627941,"WP_000323486.1"
"ABUW_1897","ABUW_1897","short-chain dehydrogenase",-2.19044293082581,1.90814917360387,0.999999999999975,1,"WP_000056614.1"
"ABUW_1898","ABUW_1898","putative acetoacetate decarboxylase",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_001249403.1"
"ABUW_1899","ABUW_1899","hypothetical protein",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_000992595.1"
"ABUW_1900","ABUW_1900","oxidoreductase, FAD/FMN-binding",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000079402.1"
"ABUW_1902","sndH2","L-sorbosone dehydrogenase",-1.47685408929757,1.82489007978551,0.999999999999975,1,"no data"
"ABUW_1906","ABUW_1906","transcriptional regulator, LysR family",-2.19078776384674,1.91307375918052,0.999999999999975,1,"WP_000845355.1"
"ABUW_1907","gdhB1","quinoprotein glucose dehydrogenase-B",-2.19152274689086,1.92567911061611,0.999999999999975,1,"no data"
"ABUW_1908","ABUW_1908","glutathione-regulated potassium-efflux system protein",-2.66634068692184,1.99993980282557,0.500635399121533,1,"WP_000093480.1"
"ABUW_1909","ABUW_1909","hypothetical protein",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_000276394.1"
"ABUW_1910","ABUW_1910","thermostable carboxypeptidase 1",-5.4354380356598,3.11650627468189,0.0242434121634385,0.461684843305377,"WP_000340497.1"
"ABUW_1911","ABUW_1911","hypothetical protein",-4.49858097756302,2.61652387533121,0.060886847950845,0.692701831106436,"no data"
"ABUW_1912","ABUW_1912","hypothetical protein",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_002035810.1"
"ABUW_1914","ABUW_1914","hypothetical protein",-4.10316726294801,2.44481821863682,0.0994039539996555,0.828315723780051,"no data"
"ABUW_1915","ABUW_1915","hypothetical protein",-2.19152274689086,1.92567911061611,0.999999999999975,1,"WP_001257126.1"
"ABUW_1921","ABUW_1921","transporter, anion:cation symporter (ACS) family",-4.1780887823759,2.47002844120572,0.112101013916097,0.859633558125512,"WP_000786781.1"
"ABUW_1923","ABUW_1923","hypothetical protein",-4.65489424818304,2.6924111774987,0.0460434633396711,0.608574471967827,"WP_000126040.1"
"ABUW_1924","ABUW_1924","transcriptional regulator, GntR family",-2.28255628967583,2.91007385691033,0.205576638376058,1,"WP_000883491.1"
"ABUW_1925","ABUW_1925","senescence marker protein-30",-2.19044293082581,1.90814917360387,0.999999999999975,1,"WP_000404161.1"
"ABUW_1926","ABUW_1926","transporter, major facilitator family",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_000053789.1"
"ABUW_1927","ABUW_1927","transcriptional regulator, LysR family",-6.0212371055705,3.49381748898725,0.00365892922832325,0.126399373342076,"WP_000366426.1"
"ABUW_1928","ABUW_1928","hypothetical protein",-4.30258045575324,2.53030434000925,0.0744191382927343,0.698781864648296,"WP_001166495.1"
"ABUW_1930","ABUW_1930","multidrug resistance efflux pump",-4.76783497624152,2.74411395024764,0.0277307220727706,0.495890559418957,"WP_000105391.1"
"ABUW_1931","ABUW_1931","transporter, major facilitator family",-2.06203897581543,3.01909021112029,0.589695054969606,1,"WP_001026286.1"
"ABUW_1932","ABUW_1932","transcriptional regulator, TetR family",-2.66599686960331,1.99525067589503,0.999999999999975,1,"WP_001278389.1"
"ABUW_1933","ABUW_1933","NADP-dependent fatty aldehyde dehydrogenase",-5.51771820032503,5.16865303024898,2.8135047855996e-06,0.000855305454822278,"WP_000152473.1"
"ABUW_1934","ABUW_1934","dihydroxy-acid dehydratase",-2.24345877025298,1.94313126407536,1,1,"WP_000999655.1"
"ABUW_1938","ABUW_1938","transporter, anion:cation symporter family",-2.19078776384674,1.91307375918052,0.999999999999975,1,"WP_000389445.1"
"ABUW_1939","ABUW_1939","2-hydroxy-3-oxopropionate reductase",-1.47650815239268,1.8197112660932,1,1,"WP_000090980.1"
"ABUW_1942","ABUW_1942","ribose-phosphate pyrophosphokinase",-2.19113267808259,1.917990603871,0.999999999999975,1,"WP_001007514.1"
"ABUW_1943","ABUW_1943","nicotinamide phosphoribosyltransferase",-1.98934752245231,2.74688858265437,0.140170850129567,0.859633558125512,"WP_000152982.1"
"ABUW_1944","ABUW_1944","ADP-ribose pyrophosphatase",-3.9048932606081,2.34672903097017,0.139822683904988,0.859633558125512,"WP_000155308.1"
"ABUW_1945","ABUW_1945","methylenetetrahydrofolate reductase domain protein",-2.19113267808259,1.917990603871,0.999999999999975,1,"WP_000019027.1"
"ABUW_1947","ABUW_1947","transcriptional regulator, LuxR family",-3.48115872331746,2.21677518970363,0.380013001601796,1,"WP_001275024.1"
"ABUW_1948","ABUW_1948","indoleacetamide hydrolase",-4.63198815435901,2.68091213410795,0.0431200351339602,0.608574471967827,"no data"
"ABUW_1950","ABUW_1950","multidrug resistance protein VceB",-3.02517102653527,2.10867282301108,0.500635399121533,1,"WP_001032988.1"
